Location,Frame_Type,Signal_dBm,Frequency_MHz,PHY_Type,Data_Rate_Mbps,Distance,Load,Channel,Hour,Minute,Second,MCS,WiFi_Version
Lib_1stFloor_Empty_Near_CH6,,-74,5745,5,24.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-76,5745,5,24.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-83,5745,8,43.3333321,Near,Empty,6,9,49,40,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,43.3333321,Near,Empty,6,9,49,40,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,43.3333321,Near,Empty,6,9,49,40,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-52,5745,5,6.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,6.5,Near,Empty,6,9,49,40,0.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,43.3333321,Near,Empty,6,9,49,40,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,5,6.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-81,5745,11,17.2000008,Near,Empty,6,9,49,40,1.0,WiFi6
Lib_1stFloor_Empty_Near_CH6,,-65,5745,5,6.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-78,5745,5,24.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-64,5745,5,6.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-70,5745,5,24.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-85,5745,8,39.0,Near,Empty,6,9,49,40,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-68,5745,5,24.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-66,5745,11,86.0,Near,Empty,6,9,49,40,7.0,WiFi6
Lib_1stFloor_Empty_Near_CH6,,-83,5745,5,24.0,Near,Empty,6,9,49,40,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-84,5745,8,43.3333321,Near,Empty,6,9,49,41,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-47,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-64,5745,8,39.0,Near,Empty,6,9,49,41,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-72,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-84,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-66,5745,11,25.7999992,Near,Empty,6,9,49,41,2.0,WiFi6
Lib_1stFloor_Empty_Near_CH6,,-80,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-68,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-55,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-78,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-53,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-65,5745,8,28.8888893,Near,Empty,6,9,49,41,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-65,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,43.3333321,Near,Empty,6,9,49,41,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,57.7777786,Near,Empty,6,9,49,41,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-74,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,57.7777786,Near,Empty,6,9,49,41,5.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-65,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-65,5745,11,25.7999992,Near,Empty,6,9,49,41,2.0,WiFi6
Lib_1stFloor_Empty_Near_CH6,,-46,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-73,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-74,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-83,5745,8,43.3333321,Near,Empty,6,9,49,41,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,43.3333321,Near,Empty,6,9,49,41,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,43.3333321,Near,Empty,6,9,49,41,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,52.0,Near,Empty,6,9,49,41,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,52.0,Near,Empty,6,9,49,41,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,43.3333321,Near,Empty,6,9,49,41,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-79,5745,8,43.3333321,Near,Empty,6,9,49,41,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-73,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-51,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,39.0,Near,Empty,6,9,49,41,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-69,5745,11,172.100006,Near,Empty,6,9,49,41,7.0,WiFi6
Lib_1stFloor_Empty_Near_CH6,,-76,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-48,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,39.0,Near,Empty,6,9,49,41,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-72,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-71,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-76,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-69,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,52.0,Near,Empty,6,9,49,41,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-75,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-78,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-77,5745,5,24.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-70,5745,5,6.0,Near,Empty,6,9,49,41,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-67,5745,8,86.6666641,Near,Empty,6,9,49,41,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,43.3333321,Near,Empty,6,9,49,42,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,43.3333321,Near,Empty,6,9,49,42,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,43.3333321,Near,Empty,6,9,49,42,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-77,5745,5,24.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-78,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-66,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-67,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-80,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-66,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-52,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-83,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-76,5745,5,24.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-64,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-74,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-63,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-64,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-69,5745,8,65.0,Near,Empty,6,9,49,42,7.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-77,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-50,5745,11,243.800003,Near,Empty,6,9,49,42,10.0,WiFi6
Lib_1stFloor_Empty_Near_CH6,,-69,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-65,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-72,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-72,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-47,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-71,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-70,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-63,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-52,5745,11,216.699997,Near,Empty,6,9,49,42,9.0,WiFi6
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,43.3333321,Near,Empty,6,9,49,42,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,43.3333321,Near,Empty,6,9,49,42,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-79,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-83,5745,8,43.3333321,Near,Empty,6,9,49,42,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-73,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-75,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-78,5745,5,24.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-48,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-68,5745,5,6.0,Near,Empty,6,9,49,42,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-68,5745,8,86.6666641,Near,Empty,6,9,49,42,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-68,5745,8,86.6666641,Near,Empty,6,9,49,43,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-70,5745,8,86.6666641,Near,Empty,6,9,49,43,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-69,5745,8,86.6666641,Near,Empty,6,9,49,43,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-69,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-63,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-67,5745,8,86.6666641,Near,Empty,6,9,49,43,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-80,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-66,5745,8,86.6666641,Near,Empty,6,9,49,43,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-71,5745,8,21.666666,Near,Empty,6,9,49,43,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-69,5745,5,24.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-77,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-62,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-65,5745,8,86.6666641,Near,Empty,6,9,49,43,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-68,5745,8,21.666666,Near,Empty,6,9,49,43,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-69,5745,8,19.5,Near,Empty,6,9,49,43,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-69,5745,8,6.5,Near,Empty,6,9,49,43,0.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-71,5745,8,52.0,Near,Empty,6,9,49,43,5.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-70,5745,8,39.0,Near,Empty,6,9,49,43,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-70,5745,8,26.0,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-70,5745,8,19.5,Near,Empty,6,9,49,43,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-70,5745,8,13.0,Near,Empty,6,9,49,43,1.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-68,5745,8,6.5,Near,Empty,6,9,49,43,0.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-70,5745,8,52.0,Near,Empty,6,9,49,43,5.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-69,5745,8,26.0,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-79,5745,8,43.3333321,Near,Empty,6,9,49,43,4.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-76,5745,5,24.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-65,5745,5,24.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-83,5745,8,13.0,Near,Empty,6,9,49,43,1.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-84,5745,8,28.8888893,Near,Empty,6,9,49,43,1.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-84,5745,8,13.0,Near,Empty,6,9,49,43,1.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-67,5745,5,24.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-79,5745,5,24.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-83,5745,8,28.8888893,Near,Empty,6,9,49,43,1.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,28.8888893,Near,Empty,6,9,49,43,1.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,39.0,Near,Empty,6,9,49,43,2.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,52.0,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,52.0,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,57.7777786,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-84,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-82,5745,8,6.5,Near,Empty,6,9,49,43,0.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-73,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,13.0,Near,Empty,6,9,49,43,1.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,57.7777786,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,57.7777786,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-79,5745,8,57.7777786,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-52,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-51,5745,5,6.0,Near,Empty,6,9,49,43,,Unknown
Lib_1stFloor_Empty_Near_CH6,,-80,5745,8,26.0,Near,Empty,6,9,49,43,3.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-79,5745,8,65.0,Near,Empty,6,9,49,43,6.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-81,5745,8,6.5,Near,Empty,6,9,49,43,0.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-67,5745,8,86.6666641,Near,Empty,6,9,49,44,8.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-83,5745,8,6.5,Near,Empty,6,9,49,44,0.0,WiFi5
Lib_1stFloor_Empty_Near_CH6,,-75,5745,5,6.0,Near,Empty,6,9,49,44,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-70,2462,7,21.666666,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-82,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-53,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-58,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-69,2462,7,21.666666,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-75,2462,7,57.7777786,Near,Empty,11,9,49,45,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-78,2462,7,57.7777786,Near,Empty,11,9,49,45,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-74,2462,7,57.7777786,Near,Empty,11,9,49,45,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-51,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-75,2462,7,58.5,Near,Empty,11,9,49,45,6.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-60,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-67,2462,7,21.666666,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-59,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-68,2462,7,21.666666,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-50,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-48,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-49,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-55,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-67,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-54,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-48,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-55,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-69,2462,11,68.8000031,Near,Empty,11,9,49,45,5.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-66,2462,11,86.0,Near,Empty,11,9,49,45,7.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-56,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-71,2462,7,57.7777786,Near,Empty,11,9,49,45,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-70,2462,7,57.7777786,Near,Empty,11,9,49,45,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-71,2462,7,43.3333321,Near,Empty,11,9,49,45,4.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-58,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-49,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-50,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-70,2462,7,58.5,Near,Empty,11,9,49,45,6.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-71,2462,7,58.5,Near,Empty,11,9,49,45,6.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-64,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-56,2462,4,1.0,Near,Empty,11,9,49,45,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-57,2462,7,19.5,Near,Empty,11,9,49,45,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-56,2462,7,13.0,Near,Empty,11,9,49,46,1.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-60,2462,11,68.8000031,Near,Empty,11,9,49,46,5.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-63,2462,4,1.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-48,2462,7,19.5,Near,Empty,11,9,49,46,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-71,2462,7,58.5,Near,Empty,11,9,49,46,6.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-70,2462,7,21.666666,Near,Empty,11,9,49,46,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-54,2462,7,13.0,Near,Empty,11,9,49,46,1.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-54,2462,4,1.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-55,2462,4,1.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-74,2462,7,26.0,Near,Empty,11,9,49,46,3.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-84,2462,6,12.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-60,2462,4,1.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-59,2462,7,13.0,Near,Empty,11,9,49,46,1.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-72,2462,7,52.0,Near,Empty,11,9,49,46,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-73,2462,7,52.0,Near,Empty,11,9,49,46,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-73,2462,7,57.7777786,Near,Empty,11,9,49,46,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-63,2462,7,13.0,Near,Empty,11,9,49,46,1.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-74,2462,7,57.7777786,Near,Empty,11,9,49,46,5.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-62,2462,7,13.0,Near,Empty,11,9,49,46,1.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-51,2462,7,19.5,Near,Empty,11,9,49,46,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-73,2462,7,26.0,Near,Empty,11,9,49,46,3.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-72,2462,6,6.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-61,2462,7,13.0,Near,Empty,11,9,49,46,1.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-73,2462,6,6.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-53,2462,4,1.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-75,2462,7,43.3333321,Near,Empty,11,9,49,46,4.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-74,2462,7,43.3333321,Near,Empty,11,9,49,46,4.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-72,2462,7,21.666666,Near,Empty,11,9,49,46,2.0,WiFi4
Lib_1stFloor_Empty_Near_CH11,,-70,5765,11,137.600006,Near,Empty,11,9,49,46,5.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-70,5765,11,154.899994,Near,Empty,11,9,49,46,6.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-71,5765,8,52.0,Near,Empty,11,9,49,46,5.0,WiFi5
Lib_1stFloor_Empty_Near_CH11,,-39,5765,8,7.22222233,Near,Empty,11,9,49,46,0.0,WiFi5
Lib_1stFloor_Empty_Near_CH11,,-69,5765,11,137.600006,Near,Empty,11,9,49,46,5.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-39,5765,5,6.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-39,5765,8,6.5,Near,Empty,11,9,49,46,0.0,WiFi5
Lib_1stFloor_Empty_Near_CH11,,-68,5765,11,137.600006,Near,Empty,11,9,49,46,5.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-85,5765,5,6.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-69,5765,8,58.5,Near,Empty,11,9,49,46,6.0,WiFi5
Lib_1stFloor_Empty_Near_CH11,,-39,5765,8,57.7777786,Near,Empty,11,9,49,46,5.0,WiFi5
Lib_1stFloor_Empty_Near_CH11,,-67,5765,11,154.899994,Near,Empty,11,9,49,46,6.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-67,5765,11,137.600006,Near,Empty,11,9,49,46,5.0,WiFi6
Lib_1stFloor_Empty_Near_CH11,,-67,5765,5,6.0,Near,Empty,11,9,49,46,,Unknown
Lib_1stFloor_Empty_Near_CH11,,-67,5765,8,58.5,Near,Empty,11,9,49,46,6.0,WiFi5
Lib_1stFloor_Empty_Near_CH11,,-66,5765,11,154.899994,Near,Empty,11,9,49,46,6.0,WiFi6
